"clustid" "x1" "x2" "x3" "inclusion" "g"
"4070" 3893 0 31.743750333786 16 TRUE "b"
"4071" 3893 0 18.1131471358622 7 TRUE "b"
"4072" 3894 889.054032529771 30.8636430825162 15 TRUE "b"
"4073" 3895 547.178767202815 35.375 16 TRUE "a"
"4074" 3896 0 23.6220858298044 18 TRUE NA
"4075" 3896 0 0 0 TRUE NA
"4076" 3896 0 0 0 TRUE NA
"4077" 3896 0 0 0 TRUE NA
"4078" 3897 0 7.5 1 TRUE "a"
"4079" 3897 0 28.6099998474121 10 TRUE "a"
"4080" 3897 0 22.0150803066473 6 TRUE "a"
"4081" 3898 25.538713387441 14.5199999809265 5 TRUE "a"
"4082" 3898 150.423973786982 23.2076924397395 13 TRUE "a"
"4083" 3898 280.085306142124 13.3545454198664 11 TRUE "a"
"4084" 3898 416.75876555189 21.6400003433228 10 TRUE "a"
"4085" 3899 36.3784513563634 10.1999998092651 2 TRUE "b"
"4086" 3899 0 5.69999980926514 1 TRUE "b"
"4087" 3899 0 0 0 TRUE "b"
"4088" 3899 145.947211853245 15.5733532326989 6 TRUE "b"
"4089" 3900 668.734423153131 29.9541186103842 11 TRUE NA
"4090" 3900 287.488636259708 28.0666666030884 6 TRUE NA
"4091" 3902 0 0 1 TRUE "a"
"4092" 3902 217.001106814845 27.5000004768372 6 TRUE "a"
"4093" 3902 67.5472728937416 31.4886101188478 6 TRUE "a"
"4094" 3903 122.247285172021 9.27142878941127 7 TRUE "a"
"4095" 3903 24.6101650081539 6.29999995231628 2 TRUE "a"
"4096" 3903 825.234228323219 36.8561009617481 11 TRUE "a"
"4097" 3903 0 0 0 TRUE "a"
"4098" 3904 153.477093130122 23.420602738199 19 TRUE "b"
"4099" 3904 73.6110337850653 11.4999996821086 3 TRUE "b"
"4100" 3905 863.542512798509 32.538323040453 16 TRUE NA
"4101" 3905 402.906969666908 24.2333333757189 9 TRUE NA
"4102" 3905 0 20.8777779473199 9 TRUE NA
"4103" 3905 43.162429260655 18.049999554952 6 TRUE NA
"4104" 3906 662.204562983167 27.2634861080265 16 TRUE "b"
"4105" 3906 950.232418173874 34.0638143041444 16 TRUE "b"
"4110" 3910 231.904597678328 16.2000002066294 12 TRUE "b"
"4111" 3910 648.255749083225 21.3644826444592 15 TRUE "b"
"4112" 3912 250.511659959452 29.3916496127329 5 TRUE "a"
"4113" 3912 12.4671213042895 7.40000009536743 1 TRUE "a"
"4114" 3912 225.747218986859 18.3799705020744 9 TRUE "a"
"4115" 3913 209.826054147794 13.6222222646077 9 TRUE NA
"4116" 3913 434.550504012177 38.955556233724 9 TRUE NA
"4119" 3918 644.428560166853 31.3339080220912 13 TRUE "a"
"4120" 3918 418.838783075896 26.5000000953674 10 TRUE "a"
"4121" 3918 428.286642760937 32.4666667938232 15 TRUE "a"
"4122" 3918 843.140927285227 31.1333333333333 15 TRUE "a"
"4123" 3919 543.950124688067 27.6723991908477 11 TRUE "a"
"4124" 3919 0 7 1 TRUE "a"
"4125" 3919 794.860301511546 34.5810690962058 15 TRUE "a"
"4126" 3920 299.622555223552 23.0142857687814 7 TRUE NA
"4127" 3920 48.3566743456006 10.2312864202904 3 TRUE NA
"4128" 3921 676.367725597526 26.3461538461538 13 TRUE "a"
"4129" 3921 864.544497154295 24.7166667514377 18 TRUE "a"
"4130" 3921 846.296990478616 25.6411765603458 17 TRUE "a"
"4131" 3921 553.250200490586 29.7999998092651 10 TRUE "a"
"4132" 3924 477.069921992943 28.7700000762939 10 TRUE "b"
"4133" 3924 199.948295462382 36.7545450383967 11 TRUE "b"
"4134" 3924 125.711138857582 19.5749998092651 4 TRUE "b"
"4135" 3924 545.734361337108 25.5818867939276 11 TRUE "b"
"4140" 3926 173.449176330153 21.985714503697 7 TRUE "b"
"4141" 3926 546.383737406947 22.8733332951864 15 TRUE "b"
"4142" 3926 0 17.2333334287008 6 TRUE "b"
"4143" 3926 0 18.5999999046326 4 TRUE "b"
"4144" 3927 308.508099357812 20.4177383359467 8 TRUE NA
"4145" 3927 210.067858069734 26.4873791767382 6 TRUE NA
"4146" 3927 0 29.5285715375628 7 TRUE NA
"4147" 3927 213.843321588068 27.527131285719 5 TRUE NA
"4148" 3928 62.0294978414154 17.7036562501872 6 TRUE NA
"4149" 3929 1097.64380406465 34.6643687725387 18 TRUE "a"
"4150" 3931 355.003308495303 20.1020066763694 11 TRUE "a"
"4151" 3931 464.47705765821 36.2111117045085 9 TRUE "a"
"4152" 3931 0 31.5833333333333 6 TRUE "a"
"4153" 3931 1060.37316053976 37.1628939339176 16 TRUE "a"
"4154" 3932 0 15.7500001788139 8 TRUE NA
"4155" 3935 183.207116014944 32.5294017510225 4 TRUE "a"
"4156" 3935 50.9550939623477 28.2000002861023 4 TRUE "a"
"4157" 3935 186.889746645156 22.5688411757097 8 TRUE "a"
"4158" 3936 501.756570795032 33.5375003814697 8 TRUE "a"
"4159" 3936 79.8266418351398 22.2035125686825 3 TRUE "a"
"4160" 3936 291.074627625117 27.266666730245 9 TRUE "a"
"4161" 3936 400.030261875139 29.5000002384186 8 TRUE "a"
"4162" 3937 217.115431743468 29.646565650904 5 TRUE "b"
"4163" 3937 0 37.961564396835 5 TRUE "b"
"4164" 3937 0 35.9432501929174 6 TRUE "b"
"4165" 3938 118.219049358047 27.3917899598142 5 TRUE "a"
"4166" 3938 167.307934649487 21.199999332428 4 TRUE "a"
"4167" 3938 0 23.1285716465541 7 TRUE "a"
"4168" 3938 204.8129456376 20.8678784815101 7 TRUE "a"
"4169" 3941 245.605312256362 28.8249998092651 8 TRUE "a"
"4170" 3941 0 16.7599998474121 5 TRUE "a"
"4171" 3941 326.984910931476 18.9800001144409 10 TRUE "a"
"4172" 3941 408.40831868437 26.0749998092651 12 TRUE "a"
"4173" 3942 0 40.146650192177 10 TRUE NA
"4174" 3942 31.694379783034 14.3333331743876 6 TRUE NA
"4175" 3942 492.616008368461 22.6052876629033 10 TRUE NA
"4176" 3942 280.821398101226 18.2750000953674 9 TRUE NA
"4177" 3943 0 29.5265558264307 5 TRUE "a"
"4178" 3943 336.059784011635 36.1500002543131 6 TRUE "a"
"4179" 3949 0 26.4410652939452 12 TRUE "a"
"4180" 3949 0 29.6875 8 TRUE "a"
"4181" 3958 538.323669126343 27.3862726675058 9 TRUE NA
"4182" 3958 91.3117284507382 11.7749998569489 4 TRUE NA
"4183" 3958 294.800288370289 36.0066644194662 4 TRUE NA
"4184" 3959 780.817258166804 39.0736570030137 9 TRUE NA
"4185" 3959 410.738977636335 28.1125001907349 8 TRUE NA
"4186" 3959 0 26.0098100733856 12 TRUE NA
"4187" 3959 125.442290417431 15.8250002861023 4 TRUE NA
"4191" 3961 0 16.0111113654243 9 TRUE NA
"4192" 3962 685.437737031535 25.807142666408 14 TRUE "b"
"4193" 3964 0 32.4802186133914 4 TRUE "b"
"4194" 3964 99.5055825601157 29.4999996185303 5 TRUE "b"
"4195" 3965 92.1417688519658 12.8333334922791 6 TRUE NA
"4196" 3965 0 21.0749999284744 8 TRUE NA
"4197" 3965 0 28.4483532726282 11 TRUE NA
"4198" 3965 0 14.8000001907349 3 TRUE NA
"4199" 3967 198.691275305203 13.25 8 TRUE "a"
"4200" 3967 373.491367090707 15.0153846007127 13 TRUE "a"
"4201" 3967 356.914216523759 23.1700000762939 10 TRUE "a"
"4202" 3967 320.974822301119 25.4142853873117 7 TRUE "a"
"4203" 3969 595.552356358178 36.5777778625488 9 TRUE NA
"4204" 3969 439.981252512389 35.6571426391602 7 TRUE NA
"4205" 3969 0 0 1 TRUE NA
"4206" 3969 0 0 0 TRUE NA
"4207" 3970 193.581783003506 29.2999997820173 7 TRUE "a"
"4208" 3970 572.792658500812 36.9590218926265 8 TRUE "a"
"4209" 3970 93.0267641793272 9.80000003178914 6 TRUE "a"
"4210" 3970 39.8796737541442 7.33333333333333 3 TRUE "a"
"4211" 3971 597.813645394404 28.5916666984558 12 TRUE NA
"4212" 4023 0 27.6571426391602 7 TRUE NA
"4213" 4023 0 21.5499997138977 4 TRUE NA
"4214" 4023 0 21.4552076558437 4 TRUE NA
"4215" 4023 0 17.7263572712546 8 TRUE NA
"4216" 4029 0 29.6277970960677 4 TRUE "b"
"4217" 4029 0 26.5798395567359 5 TRUE "b"
"4218" 4029 0 22.7664963248917 5 TRUE "b"
"4219" 4029 0 24.2000000817435 7 TRUE "b"
"4220" 4032 0 29 2 TRUE "b"
"4221" 4032 0 31.9259254859516 7 TRUE "b"
"4222" 4032 0 31.5666662851969 6 TRUE "b"
"4223" 4033 486.929037347679 31.6076324875209 8 TRUE "b"
"4224" 4033 0 25.7708073862559 2 TRUE "b"
"4225" 4034 0 24.207099813464 5 TRUE NA
"4226" 4034 0 9.09999990463257 2 TRUE NA
"4227" 4034 0 13.2499997615814 4 TRUE NA
"4228" 4034 413.515340808147 28.9206272643596 13 TRUE NA
"4229" 4035 0 28.6642243420626 9 TRUE "a"
"4230" 4036 340.178895878136 32.3285710471017 7 TRUE "b"
"4231" 4036 0 32.8899997711182 10 TRUE "b"
"4232" 4037 0 6.96666677792867 6 TRUE NA
"4233" 4038 418.558892980072 28.3499999046326 8 TRUE NA
"4234" 4038 657.045838452383 32.9545451077548 11 TRUE NA
"4235" 4039 0 28.632141651536 12 TRUE "b"
"4236" 4039 0 29.0285712650844 7 TRUE "b"
"4237" 4040 463.106308121251 30.7877728276648 9 TRUE NA
"4238" 4040 93.0018726104267 26.1692309746375 13 TRUE NA
"4239" 4042 48.0039861168962 20.6999999284744 8 TRUE NA
"4240" 4042 0 21.2800003051758 5 TRUE NA
"4241" 4042 517.715243615533 28.5860069681702 9 TRUE NA
"4242" 4042 236.987501035616 27.8750002384186 8 TRUE NA
"4243" 4043 36.5419920655479 24.3499999841054 12 TRUE NA
"4244" 4043 193.808564024775 26.3399997711182 5 TRUE NA
"4245" 4043 19.8689815028349 33.4999995761447 9 TRUE NA
"4246" 4043 30.548442557757 22.5799993515015 5 TRUE NA
"4247" 4044 110.679638127031 26.7666664123535 6 TRUE NA
"4248" 4044 84.9093517747979 23.5 5 TRUE NA
"4249" 4044 42.4892977740146 15.7333334287008 3 TRUE NA
"4250" 4044 0 17.2000007629395 2 TRUE NA
"4251" 4045 589.4294316281 29.7083334922791 12 TRUE NA
"4252" 4046 901.710230060185 33.949999332428 16 TRUE "a"
"4253" 4046 1078.33337433209 34.0166670481364 18 TRUE "a"
"4254" 4046 36.7263702646142 21.0984844711323 4 TRUE "a"
"4255" 4047 295.492941558002 34.0899995803833 10 TRUE "b"
"4256" 4047 27.7432957691653 17.1314823838526 11 TRUE "b"
"4257" 4047 0 8.49999984105428 3 TRUE "b"
"4258" 4048 120.727326364877 21.4319490844254 3 TRUE "b"
"4259" 4049 278.238987261267 28.1583333015442 12 TRUE NA
"4260" 4050 172.822179562179 31.0023280597023 9 TRUE NA
"4261" 4052 868.11935131916 29.4183318741389 16 TRUE NA
"4262" 4052 195.975454901116 16.887815324747 6 TRUE NA
"4263" 4054 301.918719750758 33.1571429116385 14 TRUE NA
"4264" 4054 150.245054613749 28.8239022028625 10 TRUE NA
"4265" 4054 586.384314407329 34.2090913599188 11 TRUE NA
"4266" 4054 552.913796623945 31.3520101823461 10 TRUE NA
"4267" 4055 596.089909993822 32.9333334604899 15 TRUE NA
"4268" 4055 685.696526548671 35.1880985858545 11 TRUE NA
"4269" 4055 501.441153721698 31.4071426391602 14 TRUE NA
"4270" 4055 64.7191470620896 35.3600002288818 10 TRUE NA
"4271" 4056 575.501131934933 21.2976002407424 13 TRUE "b"
"4272" 4056 100.857998928343 16.8833333651225 6 TRUE "b"
"4273" 4056 368.326164461393 30.0713764721419 10 TRUE "b"
"4274" 4056 296.051440162654 26.5000002724784 7 TRUE "b"
"4275" 4057 0 24.8087181689817 6 TRUE "a"
"4276" 4058 187.796927594954 23.6611877259154 6 TRUE "a"
"4277" 4063 315.089421407045 29.8499999046326 8 TRUE NA
"4278" 4063 636.282629791732 29.8717622650189 14 TRUE NA
"4279" 4063 692.672325152087 27.3900000572205 20 TRUE NA
"4280" 4063 0 17.9000000586876 13 TRUE NA
"4281" 4064 150.725406607102 17.1606788777977 13 TRUE NA
"4282" 4064 0 14.4295118668473 3 TRUE NA
"4283" 4066 214.69987784612 24.5 7 TRUE NA
"4284" 4066 252.178509867592 27.4999997275216 7 TRUE NA
"4285" 4066 0 24.891666730245 12 TRUE NA
"4286" 4066 108.20179762178 25.1500005722046 4 TRUE NA
"4287" 4067 377.258773393244 25.0999997456868 9 TRUE "a"
"4288" 4068 327.561152428547 28.2174353247521 14 TRUE "b"
"4289" 4069 542.680224392621 20.5142856325422 14 TRUE NA
"4290" 4069 54.1707860375968 27.1000003814697 1 TRUE NA
"4291" 4069 0 21.7999992370605 1 TRUE NA
"4292" 4069 48.4966506118139 15.0333334604899 3 TRUE NA
"4293" 4070 274.489734261078 24.2000001271566 6 TRUE NA
"4294" 4070 167.189391659642 16.2799999237061 5 TRUE NA
"4295" 4071 0 26.7999992370605 1 TRUE "b"
"4296" 4072 50.0213921993709 22.3499999046326 4 TRUE NA
"4297" 4072 61.0192432764588 29.6999996730259 7 TRUE NA
"4298" 4072 685.450806654512 27.4102331773159 13 TRUE NA
"4299" 4073 629.824735961652 23.5546918725665 13 TRUE NA
"4300" 4073 444.264297764676 16.7285713468279 14 TRUE NA
"4301" 4073 928.436440472428 29.4958333969116 24 TRUE NA
"4302" 4075 125.225290000375 23.4928575243269 14 TRUE NA
"4303" 4075 45.3321959806026 28.990908796137 11 TRUE NA
"4304" 4075 378.324439738381 28.2749999364217 12 TRUE NA
"4305" 4076 0 21.2800003051758 5 TRUE "b"
"4306" 4076 41.5378405789284 21.0999999046326 4 TRUE "b"
"4307" 4076 285.194547923241 37.5 5 TRUE "b"
"4308" 4077 735.275366191193 32.0404446077667 11 TRUE "b"
"4309" 4077 1002.4460728393 32.9736463779599 18 TRUE "b"
"4310" 4077 641.366284991605 23.4562499523163 16 TRUE "b"
"4311" 4079 0 29.0399997711182 5 TRUE "b"
"4312" 4079 0 36.5999984741211 1 TRUE "b"
"4313" 4079 321.094642019784 23.84444448683 9 TRUE "b"
"4314" 4082 628.118209897322 26.0461537287785 14 TRUE "a"
"4315" 4084 0 29.4571426936558 7 TRUE "b"
"4316" 4084 58.7620790176879 32.58571434021 7 TRUE "b"
"4317" 4084 0 29.4874999523163 8 TRUE "b"
"4318" 4084 0 33.9400001525879 5 TRUE "b"
"4319" 4085 831.104271166485 31.3466663360596 15 TRUE "b"
"4320" 4085 407.12607406949 26.9945420993936 7 TRUE "b"
"4321" 4085 758.771869919705 27.667571711058 14 TRUE "b"
"4322" 4086 448.482562857737 32.6243091894563 8 TRUE "b"
"4323" 4086 402.539752954515 24.3688346882383 9 TRUE "b"
"4324" 4088 272.907274623552 30.2799995422363 5 TRUE NA
"4325" 4088 0 24.0852070774259 2 TRUE NA
"4326" 4088 492.463640267772 34.5 8 TRUE NA
"4327" 4088 0 20 4 TRUE NA
"4328" 4089 156.600338398173 27.7043203889813 7 TRUE "b"
"4329" 4089 90.0141338886642 20.1500002543132 6 TRUE "b"
"4330" 4089 0 23.1317650611185 10 TRUE "b"
"4331" 4090 0 18.8285715920585 7 TRUE NA
"4332" 4090 0 15.3999996185303 1 TRUE NA
"4337" 4098 0 0 0 TRUE "b"
"4338" 4102 903.59069238342 30.7957397985516 15 TRUE "a"
"4339" 4102 974.09288323633 36.9756807111561 13 TRUE "a"
"4340" 4102 643.019898427741 33.0749999682109 12 TRUE "a"
"4341" 4105 0 24.1500005722046 2 TRUE NA
"4342" 4106 0 18.3707854496377 12 TRUE NA
"4343" 4107 0 28.4584096229601 13 TRUE NA
"4344" 4108 0 0 1 TRUE "a"
"4345" 4109 881.446675988852 35.2979307293922 14 TRUE NA
"4346" 4109 698.5188506086 33.6166659990946 12 TRUE NA
"4347" 4109 631.124056343583 30.1461539635291 13 TRUE NA
"4348" 4109 420.099585492578 28.0800001144409 10 TRUE NA
"4349" 4112 188.366107260665 28.6957410794699 16 TRUE NA
"4350" 4112 115.390811869554 26.7083334922791 12 TRUE NA
"4351" 4112 331.580343468778 31.6603641717554 9 TRUE NA
"4352" 4112 740.676254030806 30.5692308866061 13 TRUE NA
"4353" 4113 632.918377025891 30.7653390848906 9 TRUE "a"
"4354" 4113 702.424457299782 33.1933331807454 15 TRUE "a"
"4355" 4113 1422.15471392036 37.8193824973815 14 TRUE "a"
"4356" 4114 230.491183666419 27.5363636016846 11 TRUE "a"
"4357" 4114 511.437482763675 28.2636363289573 11 TRUE "a"
"4358" 4114 605.6434076747 22.5 14 TRUE "a"
"4359" 4114 74.0126884337515 44.0733334859212 15 TRUE "a"
"4360" 4115 0 32.4400001525879 5 TRUE "a"
"4361" 4115 0 23.9615695150334 15 TRUE "a"
"4362" 4131 0 17.2000007629395 2 TRUE NA
"4363" 4131 0 31.4799999237061 5 TRUE NA
"4364" 4131 0 25.5400005340576 5 TRUE NA
"4365" 4136 0 27.8615385202261 13 TRUE NA
"4366" 4137 0 21.0499997138977 8 TRUE NA
"4367" 4137 0 16.6666666666667 3 TRUE NA
"4368" 4137 0 43.5999984741211 1 TRUE NA
"4369" 4137 0 19.424999833107 8 TRUE NA
"4370" 4139 0 25.720322559292 8 TRUE "b"
"4371" 4139 0 13.0714284351894 7 TRUE "b"
"4372" 4139 0 29.7388643449006 3 TRUE "b"
"4373" 4139 0 7.90000009536743 1 TRUE "b"
"4374" 4142 0 25.3818696784282 7 TRUE NA
"4375" 4142 474.865678689147 29.8917968114549 8 TRUE NA
"4376" 4142 0 32.4499998092651 12 TRUE NA
"4377" 4143 226.591487511794 21.766666730245 6 TRUE "a"
"4378" 4143 0 21.6749033153038 3 TRUE "a"
"4379" 4144 384.973968032074 23.1333332061768 9 TRUE NA
"4380" 4144 525.221458247461 28.0900003433228 10 TRUE NA
"4381" 4144 1139.41739513442 31.2999999046326 20 TRUE NA
"4382" 4144 585.992921889523 35.4444440205892 9 TRUE NA
"4383" 4147 534.281349086229 33.0555553436279 9 TRUE NA
"4384" 4147 729.754778408025 30.4846153259277 13 TRUE NA
"4385" 4147 579.686804238402 30.7260562266101 9 TRUE NA
"4387" 4150 229.796171476677 26.1428571428571 7 TRUE NA
"4388" 4150 67.442668489407 24.6499996185303 4 TRUE NA
"4389" 4150 275.957556610478 29.1666667726305 9 TRUE NA
"4390" 4150 654.924282088009 37.2800003051758 10 TRUE NA
"4395" 4152 746.799546692915 24.4593361232081 16 TRUE NA
"4396" 4152 397.250107616943 23.9714285305568 14 TRUE NA
"4397" 4153 126.442791418116 34.2666666242811 9 TRUE "b"
"4398" 4153 188.96253825962 25.0818181471391 11 TRUE "b"
"4399" 4153 151.138914220663 32.0166668891907 6 TRUE "b"
"4400" 4153 187.270969312426 36.9499998092651 6 TRUE "b"
"4401" 4154 18.7523793627056 24.0312501192093 16 TRUE "b"
"4402" 4155 97.8849565077517 24.5363636016846 11 TRUE "b"
"4403" 4155 0 32.3853783515703 7 TRUE "b"
"4404" 4155 0 23.2964901481012 11 TRUE "b"
"4405" 4155 315.178761371668 27.7599468355875 8 TRUE "b"
"4406" 4156 349.74503093948 31.0833339691162 6 TRUE "a"
"4407" 4156 689.348073445509 33.3833324114482 12 TRUE "a"
"4408" 4157 749.580164957508 27.0442523896685 12 TRUE NA
"4409" 4157 163.472525307215 22.855555958218 9 TRUE NA
"4410" 4157 391.611257539885 31.8935332337606 21 TRUE NA
"4411" 4158 0 29.6025336050277 5 TRUE "a"
"4412" 4159 420.41859134471 28.345687448787 12 TRUE "a"
"4413" 4161 236.110478816095 28.678571496691 14 TRUE "a"
"4414" 4161 452.472158820492 31.6367554956616 10 TRUE "a"
"4415" 4161 199.909021413987 21.7090910131281 11 TRUE "a"
"4416" 4161 276.993297889255 24.0719715764013 11 TRUE "a"
"4421" 4166 167.15632811442 29.6749999523163 8 TRUE "a"
"4422" 4166 9.284182166351 24.1687440810694 5 TRUE "a"
"4423" 4166 93.7636596824991 26.5272724845193 11 TRUE "a"
"4424" 4166 754.906722740251 32.799999823937 13 TRUE "a"
"4425" 4167 61.4011692094455 32.8499997456869 6 TRUE NA
"4426" 4167 453.930969717736 21.5454543720592 11 TRUE NA
"4427" 4167 0 30.0583333969116 12 TRUE NA
"4428" 4167 286.248124850123 23.7142857142857 7 TRUE NA
"4429" 4168 0 20.8965970949466 3 TRUE NA
"4430" 4168 67.0046361192453 25.6389505605685 9 TRUE NA
"4431" 4168 59.0168487264834 15.5445551390357 3 TRUE NA
"4432" 4168 0 13.6666666666667 3 TRUE NA
"4433" 4170 474.125723756605 22.2047766746729 13 TRUE NA
"4434" 4170 443.098654657302 30.4750000635783 12 TRUE NA
"4435" 4170 358.419677968991 20.2 10 TRUE NA
"4436" 4170 0 28.164476750941 5 TRUE NA
"4441" 4174 499.126655754363 28.6399998982747 15 TRUE "a"
"4442" 4174 27.6893610108577 22.1666669845581 3 TRUE "a"
"4443" 4175 281.052933674812 34.9129902366905 11 TRUE "b"
"4444" 4175 66.2893541895901 36.4090905623002 11 TRUE "b"
"4445" 4175 294.144146007049 35.5067746229755 5 TRUE "b"
"4446" 4175 410.901407079807 35.4999997615814 8 TRUE "b"
"4447" 4176 234.356610976977 32.3727269606157 11 TRUE "a"
"4448" 4176 258.979462978216 33.4419171717526 13 TRUE "a"
"4449" 4176 307.189716065735 29.4714284624372 7 TRUE "a"
"4450" 4176 201.546381886144 29.6916669209798 12 TRUE "a"
"4451" 4178 0 0 0 TRUE "b"
"4452" 4178 69.8817403550129 30.1967211372019 9 TRUE "b"
"4453" 4178 120.638409740473 20.5692310333252 13 TRUE "b"
"4454" 4179 0 24.9249997138977 8 TRUE NA
"4455" 4179 0 27.0516684947031 10 TRUE NA
"4456" 4182 324.735789721113 25.2842675025364 9 TRUE "a"
"4461" 4187 54.3424571684573 27.1400001525879 5 TRUE "b"
"4462" 4187 93.143061694313 23.7400001525879 5 TRUE "b"
"4463" 4187 54.6667707158572 33.1048658842741 4 TRUE "b"
"4464" 4187 101.357729799254 28.049999554952 6 TRUE "b"
"4465" 4188 0 8.96666685740153 3 TRUE "a"
"4466" 4188 0 11.3999996185303 1 TRUE "a"
"4467" 4190 0 21.9578140224816 5 TRUE NA
"4468" 4190 376.436157527399 30.7068737153783 7 TRUE NA
"4469" 4190 0 0 0 TRUE NA
"4470" 4190 96.2783132815232 11.1279710369198 4 TRUE NA
"4471" 4191 393.612298616418 25.1153843953059 13 TRUE "a"
"4472" 4191 57.3017862620873 23.125 4 TRUE "a"
"4473" 4191 325.233930795432 24.4724378206091 10 TRUE "a"
"4474" 4191 0 27.5546356262418 7 TRUE "a"
"4475" 4193 0 12.3999996185303 1 TRUE NA
"4476" 4193 171.698942536572 21.7298953546969 4 TRUE NA
"4477" 4193 347.989356132883 26.4111111958822 9 TRUE NA
"4478" 4193 702.294513403617 21.7863670345969 13 TRUE NA
"4479" 4194 715.571516400165 27.0109634373428 14 TRUE NA
"4480" 4194 269.530850513502 24.907691417897 6 TRUE NA
"4481" 4194 105.762421098515 27.278527646825 7 TRUE NA
"4482" 4194 0 32.0250000953674 4 TRUE NA
"4483" 4197 42.3539797366539 17.8833333651225 6 TRUE NA
"4484" 4197 43.5733514910235 26.9000000953674 4 TRUE NA
"4485" 4197 0 26.4499998092651 4 TRUE NA
"4486" 4197 25.4343287522585 28.3604955885587 7 TRUE NA
"4487" 4198 0 9.5 3 TRUE NA
"4488" 4198 0 23.6000003814697 5 TRUE NA
"4489" 4198 177.140891507685 15.9166666666667 6 TRUE NA
"4490" 4198 127.613779258033 16.4250001907349 4 TRUE NA
"4491" 4206 0 25.7403761063847 9 TRUE NA
"4492" 4213 0 27.1692527148297 20 TRUE NA
"4493" 4213 789.292921769918 23.516885845666 16 TRUE NA
"4494" 4213 401.665937812651 23.4090909090909 11 TRUE NA
"4495" 4217 487.150786926665 23.638461626493 13 TRUE "b"
"4496" 4217 0 0 0 TRUE "b"
"4497" 4217 778.305203509324 20.1142857869466 21 TRUE "b"
"4498" 4217 429.868586487452 15.9000000953674 14 TRUE "b"
"4499" 4219 0 39 1 TRUE NA
"4500" 4219 575.629928521005 31.3776865676357 9 TRUE NA
"4501" 4219 1063.42382360598 35.317647485172 17 TRUE NA
"4502" 4219 765.64089586142 32.7684929135873 12 TRUE NA
"4503" 4221 540.325883579066 23.1654152312343 14 TRUE NA
"4504" 4221 506.452831229562 20.7307690840501 13 TRUE NA
"4505" 4221 279.847932528743 26.2555552588569 9 TRUE NA
"4506" 4221 440.231928955384 23.3083332379659 12 TRUE NA
"4507" 4274 0 23.7123802233407 3 TRUE "a"
"4508" 4276 0 8.30000019073486 1 TRUE "b"
"4509" 4276 0 23.9307291619537 4 TRUE "b"
"4510" 4276 0 22 5 TRUE "b"
"4511" 4276 0 15 8 TRUE "b"
"4512" 4281 0 29.7400001525879 5 TRUE "b"
"4513" 4281 0 12.9833334287008 6 TRUE "b"
"4514" 4281 0 38.1275815065467 8 TRUE "b"
"4517" 4286 587.928869688249 28.2286277108759 14 TRUE "a"
"4518" 4286 272.318021289275 11.81336142761 11 TRUE "a"
"4526" 4291 0 20.4749646174972 7 TRUE "b"
"4527" 4291 259.638866822117 19.6072679256468 7 TRUE "b"
"4528" 4291 432.037084345644 25.2555554707845 9 TRUE "b"
"4529" 4291 768.304189527224 27.4000001271566 15 TRUE "b"
"4530" 4292 285.419145491736 26.1499996185303 6 TRUE "a"
"4531" 4292 706.429130665358 26.3301806927724 12 TRUE "a"
"4532" 4292 837.132673062628 27.6235292098101 17 TRUE "a"
"4533" 4292 0 0 0 TRUE "a"
"4534" 4293 133.703955240532 29.0500000544957 14 TRUE NA
"4535" 4293 0 23.2933333714803 15 TRUE NA
"4536" 4293 0 21.9163329722837 12 TRUE NA
"4537" 4293 806.187076716707 28.6371510032344 16 TRUE NA
"4538" 4294 161.887817243834 23.3699998855591 10 TRUE "b"
"4539" 4294 366.169226124288 22.4995452482128 9 TRUE "b"
"4540" 4294 0 0 1 TRUE "b"
"4541" 4294 595.066243821886 29.7363636710427 11 TRUE "b"
"4542" 4295 0 19.5575953037142 8 TRUE "a"
"4543" 4295 0 20.9733331998189 15 TRUE "a"
"4544" 4295 0 18.9586344058105 10 TRUE "a"
"4545" 4295 0 21.150000333786 12 TRUE "a"
"4546" 4296 37.182979452693 26.2000001271566 7 TRUE "a"
"4547" 4296 42.3210837643137 22.4200000762939 5 TRUE "a"
"4548" 4296 304.719301002368 18.190909168937 11 TRUE "a"
"4549" 4296 0 0 0 TRUE "a"
"4550" 4297 51.6695769391492 19.7076921463013 13 TRUE "a"
"4551" 4297 195.028850776194 12.6823531319113 17 TRUE "a"
"4552" 4297 472.694871227651 25.35384618319 13 TRUE "a"
"4553" 4297 493.302272935105 21.7666665712992 13 TRUE "a"
"4554" 4298 577.014142633624 29.3378515347662 13 TRUE NA
"4555" 4298 29.0528725590084 23.9944977519382 7 TRUE NA
"4556" 4298 158.866937653044 27.2372955706594 6 TRUE NA
"4557" 4299 237.327271137819 26.837500333786 8 TRUE "b"
"4558" 4300 689.973131399607 33.8307693188007 13 TRUE NA
"4559" 4300 70.9735782887653 29.6813292071604 9 TRUE NA
"4560" 4300 754.558263465095 34.0166664123535 12 TRUE NA
"4561" 4301 100.480633782151 24.1750001907349 8 TRUE NA
"4562" 4301 158.145574208055 22.0250000357628 16 TRUE NA
"4563" 4303 0 29.3249998092651 4 TRUE NA
"4564" 4303 275.273437811672 35.5333332485623 9 TRUE NA
"4565" 4303 0 36.7250003814697 4 TRUE NA
"4566" 4303 493.445468915435 31.4900003433228 10 TRUE NA
"4567" 4304 623.912375194952 29.4249998728434 12 TRUE "b"
"4568" 4307 0 0 0 TRUE NA
